segment_id,clock_tick,trains_present
21,52,"[{'id': 101, 'position_km': 2.999}, {'id': 102, 'position_km': 2.399}, {'id': 201, 'position_km': 2.399}, {'id': 302, 'position_km': 0.6}]"
23,52,"[{'id': 204, 'position_km': 1.499}]"
24,52,[]
12,53,"[{'id': 104, 'position_km': 6.799}, {'id': 202, 'position_km': 6.799}, {'id': 203, 'position_km': 6.199}, {'id': 301, 'position_km': 5.399}]"
32,53,[]
42,53,[]
21,53,"[{'id': 101, 'position_km': 3.199}, {'id': 102, 'position_km': 2.599}, {'id': 201, 'position_km': 2.599}, {'id': 302, 'position_km': 0.8}, {'id': 303, 'position_km': 0.2}]"
23,53,"[{'id': 204, 'position_km': 1.599}]"
24,53,[]
12,54,"[{'id': 104, 'position_km': 6.999}, {'id': 202, 'position_km': 6.999}, {'id': 203, 'position_km': 6.399}, {'id': 301, 'position_km': 5.599}]"
32,54,[]
42,54,[]
21,54,"[{'id': 101, 'position_km': 3.399}, {'id': 102, 'position_km': 2.799}, {'id': 201, 'position_km': 2.799}, {'id': 302, 'position_km': 1.0}, {'id': 303, 'position_km': 0.4}]"
23,54,"[{'id': 204, 'position_km': 1.699}]"
24,54,[]
12,56,"[{'id': 203, 'position_km': 6.799}, {'id': 301, 'position_km': 5.999}]"
32,56,[]
42,56,[]
21,56,"[{'id': 101, 'position_km': 3.799}, {'id': 102, 'position_km': 3.199}, {'id': 201, 'position_km': 3.199}, {'id': 302, 'position_km': 1.4}, {'id': 303, 'position_km': 0.8}]"
23,56,"[{'id': 204, 'position_km': 1.899}, {'id': 103, 'position_km': 0.2}]"
24,56,[]
12,57,"[{'id': 203, 'position_km': 6.999}, {'id': 301, 'position_km': 6.199}]"
32,57,[]
42,57,[]
21,57,"[{'id': 101, 'position_km': 3.999}, {'id': 102, 'position_km': 3.399}, {'id': 201, 'position_km': 3.399}, {'id': 302, 'position_km': 1.599}, {'id': 303, 'position_km': 1.0}]"
23,57,"[{'id': 204, 'position_km': 1.999}, {'id': 103, 'position_km': 0.3}]"
24,57,[]
12,58,"[{'id': 203, 'position_km': 7.0}, {'id': 301, 'position_km': 6.399}]"
32,58,[]
42,58,[]
21,58,"[{'id': 101, 'position_km': 4.199}, {'id': 102, 'position_km': 3.599}, {'id': 201, 'position_km': 3.599}, {'id': 302, 'position_km': 1.799}, {'id': 303, 'position_km': 1.2}]"
12,128,"[{'id': 301, 'position_km': 2.799}]"
24,166,[]
23,58,"[{'id': 204, 'position_km': 2.099}, {'id': 103, 'position_km': 0.4}, {'id': 104, 'position_km': 0.1}, {'id': 202, 'position_km': 0.1}]"
24,58,[]
12,60,"[{'id': 301, 'position_km': 6.799}]"
32,60,[]
42,60,[]
21,60,"[{'id': 101, 'position_km': 4.599}, {'id': 102, 'position_km': 3.999}, {'id': 201, 'position_km': 3.999}, {'id': 302, 'position_km': 2.199}, {'id': 303, 'position_km': 1.599}]"
23,60,"[{'id': 204, 'position_km': 2.299}, {'id': 103, 'position_km': 0.6}, {'id': 104, 'position_km': 0.3}, {'id': 202, 'position_km': 0.3}]"
24,60,[]
12,61,"[{'id': 301, 'position_km': 6.999}]"
32,61,[]
42,61,[]
21,61,"[{'id': 101, 'position_km': 4.799}, {'id': 102, 'position_km': 4.199}, {'id': 201, 'position_km': 4.199}, {'id': 302, 'position_km': 2.399}, {'id': 303, 'position_km': 1.799}]"
23,61,"[{'id': 204, 'position_km': 2.399}, {'id': 103, 'position_km': 0.7}, {'id': 104, 'position_km': 0.4}, {'id': 202, 'position_km': 0.4}, {'id': 203, 'position_km': 0.1}]"
24,61,[]
12,62,"[{'id': 301, 'position_km': 7.0}]"
32,62,[]
42,62,[]
21,62,"[{'id': 101, 'position_km': 4.999}, {'id': 102, 'position_km': 4.399}, {'id': 201, 'position_km': 4.399}, {'id': 302, 'position_km': 2.599}, {'id': 303, 'position_km': 1.999}]"
23,62,"[{'id': 204, 'position_km': 2.499}, {'id': 103, 'position_km': 0.799}, {'id': 104, 'position_km': 0.5}, {'id': 202, 'position_km': 0.5}, {'id': 203, 'position_km': 0.2}]"
24,62,[]
12,63,[]
32,63,[]
42,63,[]
21,63,"[{'id': 101, 'position_km': 5.199}, {'id': 102, 'position_km': 4.599}, {'id': 201, 'position_km': 4.599}, {'id': 302, 'position_km': 2.799}, {'id': 303, 'position_km': 2.199}]"
23,63,"[{'id': 204, 'position_km': 2.599}, {'id': 103, 'position_km': 0.899}, {'id': 104, 'position_km': 0.6}, {'id': 202, 'position_km': 0.6}, {'id': 203, 'position_km': 0.3}]"
24,63,[]
12,64,[]
32,64,[]
42,64,[]
21,64,"[{'id': 101, 'position_km': 5.399}, {'id': 102, 'position_km': 4.799}, {'id': 201, 'position_km': 4.799}, {'id': 302, 'position_km': 2.999}, {'id': 303, 'position_km': 2.399}]"
23,64,"[{'id': 204, 'position_km': 2.699}, {'id': 103, 'position_km': 0.999}, {'id': 104, 'position_km': 0.7}, {'id': 202, 'position_km': 0.7}, {'id': 203, 'position_km': 0.4}]"
24,64,[]
12,65,[]
32,65,[]
42,65,[]
21,65,"[{'id': 101, 'position_km': 5.599}, {'id': 102, 'position_km': 4.999}, {'id': 201, 'position_km': 4.999}, {'id': 302, 'position_km': 3.199}, {'id': 303, 'position_km': 2.599}]"
23,65,"[{'id': 204, 'position_km': 2.799}, {'id': 103, 'position_km': 1.099}, {'id': 104, 'position_km': 0.799}, {'id': 202, 'position_km': 0.799}, {'id': 203, 'position_km': 0.5}]"
24,65,"[{'id': 301, 'position_km': 0.3}]"
12,67,[]
32,67,[]
42,67,[]
21,67,"[{'id': 101, 'position_km': 5.999}, {'id': 102, 'position_km': 5.399}, {'id': 201, 'position_km': 5.399}, {'id': 302, 'position_km': 3.599}, {'id': 303, 'position_km': 2.999}]"
23,67,"[{'id': 204, 'position_km': 2.999}, {'id': 103, 'position_km': 1.299}, {'id': 104, 'position_km': 0.999}, {'id': 202, 'position_km': 0.999}, {'id': 203, 'position_km': 0.7}]"
24,67,"[{'id': 301, 'position_km': 0.899}]"
12,68,[]
32,68,[]
42,68,[]
21,68,"[{'id': 101, 'position_km': 6.199}, {'id': 102, 'position_km': 5.599}, {'id': 201, 'position_km': 5.599}, {'id': 302, 'position_km': 3.799}, {'id': 303, 'position_km': 3.199}]"
23,68,"[{'id': 204, 'position_km': 3.099}, {'id': 103, 'position_km': 1.399}, {'id': 104, 'position_km': 1.099}, {'id': 202, 'position_km': 1.099}, {'id': 203, 'position_km': 0.799}]"
24,68,"[{'id': 301, 'position_km': 1.0}]"
12,72,[]
32,72,[]
42,72,"[{'id': 301, 'position_km': 0.6}]"
23,168,[]
23,71,"[{'id': 204, 'position_km': 3.399}, {'id': 103, 'position_km': 1.699}, {'id': 104, 'position_km': 1.399}, {'id': 202, 'position_km': 1.399}, {'id': 203, 'position_km': 1.099}]"
24,71,[]
12,74,[]
32,74,[]
42,74,"[{'id': 301, 'position_km': 1.0}]"
21,74,"[{'id': 102, 'position_km': 6.799}, {'id': 201, 'position_km': 6.799}, {'id': 302, 'position_km': 4.999}, {'id': 303, 'position_km': 4.399}]"
23,74,"[{'id': 204, 'position_km': 3.699}, {'id': 103, 'position_km': 1.999}, {'id': 104, 'position_km': 1.699}, {'id': 202, 'position_km': 1.699}, {'id': 203, 'position_km': 1.399}]"
24,74,[]
12,75,[]
32,75,[]
42,75,[]
21,75,"[{'id': 102, 'position_km': 6.999}, {'id': 201, 'position_km': 6.999}, {'id': 302, 'position_km': 5.199}, {'id': 303, 'position_km': 4.599}]"
23,75,"[{'id': 204, 'position_km': 3.799}, {'id': 103, 'position_km': 2.099}, {'id': 104, 'position_km': 1.799}, {'id': 202, 'position_km': 1.799}, {'id': 203, 'position_km': 1.499}]"
24,75,[]
12,76,"[{'id': 101, 'position_km': 0.2}]"
32,76,[]
42,76,[]
21,76,"[{'id': 102, 'position_km': 7.0}, {'id': 201, 'position_km': 7.0}, {'id': 302, 'position_km': 5.399}, {'id': 303, 'position_km': 4.799}]"
23,76,"[{'id': 204, 'position_km': 3.899}, {'id': 103, 'position_km': 2.199}, {'id': 104, 'position_km': 1.899}, {'id': 202, 'position_km': 1.899}, {'id': 203, 'position_km': 1.599}]"
24,76,[]
12,79,"[{'id': 101, 'position_km': 0.8}, {'id': 102, 'position_km': 0.2}, {'id': 201, 'position_km': 0.2}]"
32,79,[]
42,79,[]
21,79,"[{'id': 302, 'position_km': 5.999}, {'id': 303, 'position_km': 5.399}, {'id': 301, 'position_km': 0.6}]"
23,79,"[{'id': 103, 'position_km': 2.499}, {'id': 104, 'position_km': 2.199}, {'id': 202, 'position_km': 2.199}, {'id': 203, 'position_km': 1.899}]"
24,79,[]
12,80,"[{'id': 101, 'position_km': 1.0}, {'id': 102, 'position_km': 0.4}, {'id': 201, 'position_km': 0.4}]"
32,80,[]
42,80,[]
21,80,"[{'id': 302, 'position_km': 6.199}, {'id': 303, 'position_km': 5.599}, {'id': 301, 'position_km': 0.8}]"
23,80,"[{'id': 103, 'position_km': 2.599}, {'id': 104, 'position_km': 2.299}, {'id': 202, 'position_km': 2.299}, {'id': 203, 'position_km': 1.999}]"
24,80,[]
12,85,"[{'id': 101, 'position_km': 1.999}, {'id': 102, 'position_km': 1.4}, {'id': 201, 'position_km': 1.4}]"
32,85,"[{'id': 204, 'position_km': 0.5}]"
42,85,[]
21,85,"[{'id': 302, 'position_km': 7.0}, {'id': 303, 'position_km': 6.599}, {'id': 301, 'position_km': 1.799}]"
23,85,"[{'id': 103, 'position_km': 3.099}, {'id': 104, 'position_km': 2.799}, {'id': 202, 'position_km': 2.799}, {'id': 203, 'position_km': 2.499}]"
24,85,[]
12,86,"[{'id': 101, 'position_km': 2.199}, {'id': 102, 'position_km': 1.599}, {'id': 201, 'position_km': 1.599}]"
32,86,"[{'id': 204, 'position_km': 0.6}]"
42,86,[]
21,86,"[{'id': 303, 'position_km': 6.799}, {'id': 301, 'position_km': 1.999}]"
23,86,"[{'id': 103, 'position_km': 3.199}, {'id': 104, 'position_km': 2.899}, {'id': 202, 'position_km': 2.899}, {'id': 203, 'position_km': 2.599}]"
24,86,[]
12,87,"[{'id': 101, 'position_km': 2.399}, {'id': 102, 'position_km': 1.799}, {'id': 201, 'position_km': 1.799}]"
32,87,"[{'id': 204, 'position_km': 0.7}]"
42,87,[]
21,87,"[{'id': 303, 'position_km': 6.999}, {'id': 301, 'position_km': 2.199}]"
23,87,"[{'id': 103, 'position_km': 3.299}, {'id': 104, 'position_km': 2.999}, {'id': 202, 'position_km': 2.999}, {'id': 203, 'position_km': 2.699}]"
24,87,[]
12,88,"[{'id': 101, 'position_km': 2.599}, {'id': 102, 'position_km': 1.999}, {'id': 201, 'position_km': 1.999}, {'id': 302, 'position_km': 0.2}]"
32,88,"[{'id': 204, 'position_km': 0.799}]"
42,88,[]
21,72,"[{'id': 101, 'position_km': 6.999}, {'id': 102, 'position_km': 6.399}, {'id': 201, 'position_km': 6.399}, {'id': 302, 'position_km': 4.599}, {'id': 303, 'position_km': 3.999}]"
23,72,"[{'id': 204, 'position_km': 3.499}, {'id': 103, 'position_km': 1.799}, {'id': 104, 'position_km': 1.499}, {'id': 202, 'position_km': 1.499}, {'id': 203, 'position_km': 1.199}]"
24,72,[]
12,73,[]
32,73,[]
42,73,"[{'id': 301, 'position_km': 0.899}]"
21,73,"[{'id': 101, 'position_km': 7.0}, {'id': 102, 'position_km': 6.599}, {'id': 201, 'position_km': 6.599}, {'id': 302, 'position_km': 4.799}, {'id': 303, 'position_km': 4.199}]"
23,73,"[{'id': 204, 'position_km': 3.599}, {'id': 103, 'position_km': 1.899}, {'id': 104, 'position_km': 1.599}, {'id': 202, 'position_km': 1.599}, {'id': 203, 'position_km': 1.299}]"
24,73,[]
12,77,"[{'id': 101, 'position_km': 0.4}]"
32,77,[]
42,77,[]
21,77,"[{'id': 302, 'position_km': 5.599}, {'id': 303, 'position_km': 4.999}, {'id': 301, 'position_km': 0.2}]"
23,77,"[{'id': 204, 'position_km': 3.999}, {'id': 103, 'position_km': 2.299}, {'id': 104, 'position_km': 1.999}, {'id': 202, 'position_km': 1.999}, {'id': 203, 'position_km': 1.699}]"
24,77,[]
12,78,"[{'id': 101, 'position_km': 0.6}]"
32,78,[]
42,78,[]
21,78,"[{'id': 302, 'position_km': 5.799}, {'id': 303, 'position_km': 5.199}, {'id': 301, 'position_km': 0.4}]"
23,78,"[{'id': 204, 'position_km': 4.0}, {'id': 103, 'position_km': 2.399}, {'id': 104, 'position_km': 2.099}, {'id': 202, 'position_km': 2.099}, {'id': 203, 'position_km': 1.799}]"
24,78,[]
12,81,"[{'id': 101, 'position_km': 1.2}, {'id': 102, 'position_km': 0.6}, {'id': 201, 'position_km': 0.6}]"
32,81,"[{'id': 204, 'position_km': 0.1}]"
42,81,[]
21,81,"[{'id': 302, 'position_km': 6.399}, {'id': 303, 'position_km': 5.799}, {'id': 301, 'position_km': 1.0}]"
23,81,"[{'id': 103, 'position_km': 2.699}, {'id': 104, 'position_km': 2.399}, {'id': 202, 'position_km': 2.399}, {'id': 203, 'position_km': 2.099}]"
24,81,[]
12,82,"[{'id': 101, 'position_km': 1.4}, {'id': 102, 'position_km': 0.8}, {'id': 201, 'position_km': 0.8}]"
32,82,"[{'id': 204, 'position_km': 0.2}]"
42,82,[]
21,82,"[{'id': 302, 'position_km': 6.599}, {'id': 303, 'position_km': 5.999}, {'id': 301, 'position_km': 1.2}]"
23,82,"[{'id': 103, 'position_km': 2.799}, {'id': 104, 'position_km': 2.499}, {'id': 202, 'position_km': 2.499}, {'id': 203, 'position_km': 2.199}]"
24,82,[]
12,83,"[{'id': 101, 'position_km': 1.599}, {'id': 102, 'position_km': 1.0}, {'id': 201, 'position_km': 1.0}]"
32,83,"[{'id': 204, 'position_km': 0.3}]"
42,83,[]
21,83,"[{'id': 302, 'position_km': 6.799}, {'id': 303, 'position_km': 6.199}, {'id': 301, 'position_km': 1.4}]"
23,83,"[{'id': 103, 'position_km': 2.899}, {'id': 104, 'position_km': 2.599}, {'id': 202, 'position_km': 2.599}, {'id': 203, 'position_km': 2.299}]"
24,83,[]
12,84,"[{'id': 101, 'position_km': 1.799}, {'id': 102, 'position_km': 1.2}, {'id': 201, 'position_km': 1.2}]"
32,84,"[{'id': 204, 'position_km': 0.4}]"
42,84,[]
21,84,"[{'id': 302, 'position_km': 6.999}, {'id': 303, 'position_km': 6.399}, {'id': 301, 'position_km': 1.599}]"
23,84,"[{'id': 103, 'position_km': 2.999}, {'id': 104, 'position_km': 2.699}, {'id': 202, 'position_km': 2.699}, {'id': 203, 'position_km': 2.399}]"
24,84,[]
12,93,"[{'id': 101, 'position_km': 3.599}, {'id': 102, 'position_km': 2.999}, {'id': 201, 'position_km': 2.999}, {'id': 302, 'position_km': 1.2}, {'id': 303, 'position_km': 0.6}]"
32,93,"[{'id': 204, 'position_km': 1.299}]"
42,93,[]
21,93,"[{'id': 301, 'position_km': 3.399}]"
23,137,"[{'id': 101, 'position_km': 2.399}, {'id': 102, 'position_km': 2.099}, {'id': 201, 'position_km': 2.099}]"
23,88,"[{'id': 103, 'position_km': 3.399}, {'id': 104, 'position_km': 3.099}, {'id': 202, 'position_km': 3.099}, {'id': 203, 'position_km': 2.799}]"
24,88,[]
12,89,"[{'id': 101, 'position_km': 2.799}, {'id': 102, 'position_km': 2.199}, {'id': 201, 'position_km': 2.199}, {'id': 302, 'position_km': 0.4}]"
32,89,"[{'id': 204, 'position_km': 0.899}]"
42,89,[]
21,89,"[{'id': 301, 'position_km': 2.599}]"
23,89,"[{'id': 103, 'position_km': 3.499}, {'id': 104, 'position_km': 3.199}, {'id': 202, 'position_km': 3.199}, {'id': 203, 'position_km': 2.899}]"
24,89,[]
12,90,"[{'id': 101, 'position_km': 2.999}, {'id': 102, 'position_km': 2.399}, {'id': 201, 'position_km': 2.399}, {'id': 302, 'position_km': 0.6}]"
32,90,"[{'id': 204, 'position_km': 0.999}]"
42,90,[]
21,90,"[{'id': 301, 'position_km': 2.799}]"
23,90,"[{'id': 103, 'position_km': 3.599}, {'id': 104, 'position_km': 3.299}, {'id': 202, 'position_km': 3.299}, {'id': 203, 'position_km': 2.999}]"
24,90,[]
12,91,"[{'id': 101, 'position_km': 3.199}, {'id': 102, 'position_km': 2.599}, {'id': 201, 'position_km': 2.599}, {'id': 302, 'position_km': 0.8}, {'id': 303, 'position_km': 0.2}]"
32,91,"[{'id': 204, 'position_km': 1.099}]"
42,91,[]
21,91,"[{'id': 301, 'position_km': 2.999}]"
23,91,"[{'id': 103, 'position_km': 3.699}, {'id': 104, 'position_km': 3.399}, {'id': 202, 'position_km': 3.399}, {'id': 203, 'position_km': 3.099}]"
24,91,[]
12,92,"[{'id': 101, 'position_km': 3.399}, {'id': 102, 'position_km': 2.799}, {'id': 201, 'position_km': 2.799}, {'id': 302, 'position_km': 1.0}, {'id': 303, 'position_km': 0.4}]"
32,92,"[{'id': 204, 'position_km': 1.199}]"
42,92,[]
21,92,"[{'id': 301, 'position_km': 3.199}]"
23,92,"[{'id': 103, 'position_km': 3.799}, {'id': 104, 'position_km': 3.499}, {'id': 202, 'position_km': 3.499}, {'id': 203, 'position_km': 3.199}]"
24,92,[]
12,104,"[{'id': 101, 'position_km': 5.799}, {'id': 102, 'position_km': 5.199}, {'id': 201, 'position_km': 5.199}, {'id': 302, 'position_km': 3.399}, {'id': 303, 'position_km': 2.799}]"
32,104,"[{'id': 204, 'position_km': 2.399}, {'id': 103, 'position_km': 0.7}, {'id': 104, 'position_km': 0.4}, {'id': 202, 'position_km': 0.4}, {'id': 203, 'position_km': 0.1}]"
42,104,[]
21,104,"[{'id': 301, 'position_km': 5.599}]"
23,104,[]
24,104,[]
12,107,"[{'id': 101, 'position_km': 6.399}, {'id': 102, 'position_km': 5.799}, {'id': 201, 'position_km': 5.799}, {'id': 302, 'position_km': 3.999}, {'id': 303, 'position_km': 3.399}]"
32,107,"[{'id': 204, 'position_km': 2.699}, {'id': 103, 'position_km': 0.999}, {'id': 104, 'position_km': 0.7}, {'id': 202, 'position_km': 0.7}, {'id': 203, 'position_km': 0.4}]"
42,107,[]
21,107,"[{'id': 301, 'position_km': 6.199}]"
23,107,[]
24,107,[]
12,108,"[{'id': 101, 'position_km': 6.599}, {'id': 102, 'position_km': 5.999}, {'id': 201, 'position_km': 5.999}, {'id': 302, 'position_km': 4.199}, {'id': 303, 'position_km': 3.599}]"
32,108,"[{'id': 204, 'position_km': 2.799}, {'id': 103, 'position_km': 1.099}, {'id': 104, 'position_km': 0.799}, {'id': 202, 'position_km': 0.799}, {'id': 203, 'position_km': 0.5}]"
42,108,[]
21,108,"[{'id': 301, 'position_km': 6.399}]"
23,108,[]
24,108,[]
12,109,"[{'id': 101, 'position_km': 6.799}, {'id': 102, 'position_km': 6.199}, {'id': 201, 'position_km': 6.199}, {'id': 302, 'position_km': 4.399}, {'id': 303, 'position_km': 3.799}]"
32,109,"[{'id': 204, 'position_km': 2.899}, {'id': 103, 'position_km': 1.199}, {'id': 104, 'position_km': 0.899}, {'id': 202, 'position_km': 0.899}, {'id': 203, 'position_km': 0.6}]"
42,109,[]
21,109,"[{'id': 301, 'position_km': 6.599}]"
23,109,[]
24,109,[]
24,137,[]
12,139,"[{'id': 301, 'position_km': 4.999}]"
24,168,[]
23,93,"[{'id': 103, 'position_km': 3.899}, {'id': 104, 'position_km': 3.599}, {'id': 202, 'position_km': 3.599}, {'id': 203, 'position_km': 3.299}]"
24,93,[]
12,94,"[{'id': 101, 'position_km': 3.799}, {'id': 102, 'position_km': 3.199}, {'id': 201, 'position_km': 3.199}, {'id': 302, 'position_km': 1.4}, {'id': 303, 'position_km': 0.8}]"
32,94,"[{'id': 204, 'position_km': 1.399}]"
42,94,[]
21,94,"[{'id': 301, 'position_km': 3.599}]"
23,94,"[{'id': 103, 'position_km': 3.999}, {'id': 104, 'position_km': 3.699}, {'id': 202, 'position_km': 3.699}, {'id': 203, 'position_km': 3.399}]"
24,94,[]
12,95,"[{'id': 101, 'position_km': 3.999}, {'id': 102, 'position_km': 3.399}, {'id': 201, 'position_km': 3.399}, {'id': 302, 'position_km': 1.599}, {'id': 303, 'position_km': 1.0}]"
32,95,"[{'id': 204, 'position_km': 1.499}]"
42,95,[]
21,95,"[{'id': 301, 'position_km': 3.799}]"
23,95,"[{'id': 103, 'position_km': 4.0}, {'id': 104, 'position_km': 3.799}, {'id': 202, 'position_km': 3.799}, {'id': 203, 'position_km': 3.499}]"
24,95,[]
12,96,"[{'id': 101, 'position_km': 4.199}, {'id': 102, 'position_km': 3.599}, {'id': 201, 'position_km': 3.599}, {'id': 302, 'position_km': 1.799}, {'id': 303, 'position_km': 1.2}]"
32,96,"[{'id': 204, 'position_km': 1.599}]"
42,96,[]
21,96,"[{'id': 301, 'position_km': 3.999}]"
23,96,"[{'id': 104, 'position_km': 3.899}, {'id': 202, 'position_km': 3.899}, {'id': 203, 'position_km': 3.599}]"
24,96,[]
12,97,"[{'id': 101, 'position_km': 4.399}, {'id': 102, 'position_km': 3.799}, {'id': 201, 'position_km': 3.799}, {'id': 302, 'position_km': 1.999}, {'id': 303, 'position_km': 1.4}]"
32,97,"[{'id': 204, 'position_km': 1.699}]"
42,97,[]
21,97,"[{'id': 301, 'position_km': 4.199}]"
23,97,"[{'id': 104, 'position_km': 3.999}, {'id': 202, 'position_km': 3.999}, {'id': 203, 'position_km': 3.699}]"
24,97,[]
12,98,"[{'id': 101, 'position_km': 4.599}, {'id': 102, 'position_km': 3.999}, {'id': 201, 'position_km': 3.999}, {'id': 302, 'position_km': 2.199}, {'id': 303, 'position_km': 1.599}]"
32,98,"[{'id': 204, 'position_km': 1.799}, {'id': 103, 'position_km': 0.1}]"
42,98,[]
21,98,"[{'id': 301, 'position_km': 4.399}]"
23,98,"[{'id': 104, 'position_km': 4.0}, {'id': 202, 'position_km': 4.0}, {'id': 203, 'position_km': 3.799}]"
24,98,[]
12,99,"[{'id': 101, 'position_km': 4.799}, {'id': 102, 'position_km': 4.199}, {'id': 201, 'position_km': 4.199}, {'id': 302, 'position_km': 2.399}, {'id': 303, 'position_km': 1.799}]"
32,99,"[{'id': 204, 'position_km': 1.899}, {'id': 103, 'position_km': 0.2}]"
42,99,[]
21,99,"[{'id': 301, 'position_km': 4.599}]"
23,99,"[{'id': 203, 'position_km': 3.899}]"
24,99,[]
12,100,"[{'id': 101, 'position_km': 4.999}, {'id': 102, 'position_km': 4.399}, {'id': 201, 'position_km': 4.399}, {'id': 302, 'position_km': 2.599}, {'id': 303, 'position_km': 1.999}]"
32,100,"[{'id': 204, 'position_km': 1.999}, {'id': 103, 'position_km': 0.3}]"
42,100,[]
21,100,"[{'id': 301, 'position_km': 4.799}]"
23,100,"[{'id': 203, 'position_km': 3.999}]"
24,100,[]
12,101,"[{'id': 101, 'position_km': 5.199}, {'id': 102, 'position_km': 4.599}, {'id': 201, 'position_km': 4.599}, {'id': 302, 'position_km': 2.799}, {'id': 303, 'position_km': 2.199}]"
32,101,"[{'id': 204, 'position_km': 2.099}, {'id': 103, 'position_km': 0.4}, {'id': 104, 'position_km': 0.1}, {'id': 202, 'position_km': 0.1}]"
42,101,[]
21,101,"[{'id': 301, 'position_km': 4.999}]"
23,101,"[{'id': 203, 'position_km': 4.0}]"
24,101,[]
12,102,"[{'id': 101, 'position_km': 5.399}, {'id': 102, 'position_km': 4.799}, {'id': 201, 'position_km': 4.799}, {'id': 302, 'position_km': 2.999}, {'id': 303, 'position_km': 2.399}]"
42,199,[]
32,102,"[{'id': 204, 'position_km': 2.199}, {'id': 103, 'position_km': 0.5}, {'id': 104, 'position_km': 0.2}, {'id': 202, 'position_km': 0.2}]"
42,102,[]
21,102,"[{'id': 301, 'position_km': 5.199}]"
23,102,[]
24,102,[]
12,103,"[{'id': 101, 'position_km': 5.599}, {'id': 102, 'position_km': 4.999}, {'id': 201, 'position_km': 4.999}, {'id': 302, 'position_km': 3.199}, {'id': 303, 'position_km': 2.599}]"
32,103,"[{'id': 204, 'position_km': 2.299}, {'id': 103, 'position_km': 0.6}, {'id': 104, 'position_km': 0.3}, {'id': 202, 'position_km': 0.3}]"
42,103,[]
21,103,"[{'id': 301, 'position_km': 5.399}]"
23,103,[]
24,103,[]
12,105,"[{'id': 101, 'position_km': 5.999}, {'id': 102, 'position_km': 5.399}, {'id': 201, 'position_km': 5.399}, {'id': 302, 'position_km': 3.599}, {'id': 303, 'position_km': 2.999}]"
32,105,"[{'id': 204, 'position_km': 2.499}, {'id': 103, 'position_km': 0.799}, {'id': 104, 'position_km': 0.5}, {'id': 202, 'position_km': 0.5}, {'id': 203, 'position_km': 0.2}]"
42,105,[]
21,105,"[{'id': 301, 'position_km': 5.799}]"
23,105,[]
24,105,[]
12,106,"[{'id': 101, 'position_km': 6.199}, {'id': 102, 'position_km': 5.599}, {'id': 201, 'position_km': 5.599}, {'id': 302, 'position_km': 3.799}, {'id': 303, 'position_km': 3.199}]"
32,106,"[{'id': 204, 'position_km': 2.599}, {'id': 103, 'position_km': 0.899}, {'id': 104, 'position_km': 0.6}, {'id': 202, 'position_km': 0.6}, {'id': 203, 'position_km': 0.3}]"
