clock_tick,train_id,station_id,segment_id,stops_seen_so_far,passenger_count
60,203,2.0,,"[3, 2, 1, 2]",1
60,301,,12.0,"[4, 2, 1]",1
60,101,,21.0,"[1, 2, 3, 2]",0
60,102,,21.0,"[1, 2, 3, 2]",0
60,201,,21.0,"[3, 2]",0
60,302,,21.0,"[4, 2]",0
60,303,,21.0,"[4, 2]",0
60,204,,23.0,"[3, 2, 1, 2]",0
60,103,,23.0,"[1, 2]",4
60,104,,23.0,"[1, 2]",1
60,202,,23.0,"[3, 2, 1, 2]",0
61,301,,12.0,"[4, 2, 1]",1
61,101,,21.0,"[1, 2, 3, 2]",0
61,102,,21.0,"[1, 2, 3, 2]",0
61,201,,21.0,"[3, 2]",0
61,302,,21.0,"[4, 2]",0
61,303,,21.0,"[4, 2]",0
61,204,,23.0,"[3, 2, 1, 2]",0
61,103,,23.0,"[1, 2]",4
61,104,,23.0,"[1, 2]",1
61,202,,23.0,"[3, 2, 1, 2]",0
61,203,,23.0,"[3, 2, 1, 2]",1
62,301,,12.0,"[4, 2, 1]",1
62,101,,21.0,"[1, 2, 3, 2]",0
62,102,,21.0,"[1, 2, 3, 2]",0
62,201,,21.0,"[3, 2]",0
62,302,,21.0,"[4, 2]",0
62,303,,21.0,"[4, 2]",0
62,204,,23.0,"[3, 2, 1, 2]",0
62,103,,23.0,"[1, 2]",4
62,104,,23.0,"[1, 2]",1
62,202,,23.0,"[3, 2, 1, 2]",0
62,203,,23.0,"[3, 2, 1, 2]",1
63,301,2.0,,"[4, 2, 1, 2]",1
63,101,,21.0,"[1, 2, 3, 2]",0
63,102,,21.0,"[1, 2, 3, 2]",0
63,201,,21.0,"[3, 2]",0
63,302,,21.0,"[4, 2]",0
63,303,,21.0,"[4, 2]",0
63,204,,23.0,"[3, 2, 1, 2]",0
63,103,,23.0,"[1, 2]",4
63,104,,23.0,"[1, 2]",1
63,202,,23.0,"[3, 2, 1, 2]",0
63,203,,23.0,"[3, 2, 1, 2]",1
64,301,2.0,,"[4, 2, 1, 2]",0
64,101,,21.0,"[1, 2, 3, 2]",0
64,102,,21.0,"[1, 2, 3, 2]",0
64,201,,21.0,"[3, 2]",0
64,302,,21.0,"[4, 2]",0
64,303,,21.0,"[4, 2]",0
64,204,,23.0,"[3, 2, 1, 2]",0
64,103,,23.0,"[1, 2]",4
64,104,,23.0,"[1, 2]",1
64,202,,23.0,"[3, 2, 1, 2]",0
64,203,,23.0,"[3, 2, 1, 2]",1
65,101,,21.0,"[1, 2, 3, 2]",0
65,102,,21.0,"[1, 2, 3, 2]",0
65,201,,21.0,"[3, 2]",0
65,302,,21.0,"[4, 2]",0
65,303,,21.0,"[4, 2]",0
65,204,,23.0,"[3, 2, 1, 2]",0
65,103,,23.0,"[1, 2]",4
65,104,,23.0,"[1, 2]",1
65,202,,23.0,"[3, 2, 1, 2]",0
65,203,,23.0,"[3, 2, 1, 2]",1
65,301,,24.0,"[4, 2, 1, 2]",0
66,101,,21.0,"[1, 2, 3, 2]",0
66,102,,21.0,"[1, 2, 3, 2]",0
66,201,,21.0,"[3, 2]",0
66,302,,21.0,"[4, 2]",0
66,303,,21.0,"[4, 2]",0
66,204,,23.0,"[3, 2, 1, 2]",0
66,103,,23.0,"[1, 2]",4
66,104,,23.0,"[1, 2]",1
66,202,,23.0,"[3, 2, 1, 2]",0
66,203,,23.0,"[3, 2, 1, 2]",1
66,301,,24.0,"[4, 2, 1, 2]",0
69,301,4.0,,"[4, 2, 1, 2, 4]",0
69,101,,21.0,"[1, 2, 3, 2]",0
69,102,,21.0,"[1, 2, 3, 2]",0
69,201,,21.0,"[3, 2]",0
69,302,,21.0,"[4, 2]",0
69,303,,21.0,"[4, 2]",0
69,204,,23.0,"[3, 2, 1, 2]",0
69,103,,23.0,"[1, 2]",4
69,104,,23.0,"[1, 2]",1
69,202,,23.0,"[3, 2, 1, 2]",0
69,203,,23.0,"[3, 2, 1, 2]",1
70,301,4.0,,[4],0
70,101,,21.0,"[1, 2, 3, 2]",0
70,102,,21.0,"[1, 2, 3, 2]",0
70,201,,21.0,"[3, 2]",0
70,302,,21.0,"[4, 2]",0
70,303,,21.0,"[4, 2]",0
70,204,,23.0,"[3, 2, 1, 2]",0
70,103,,23.0,"[1, 2]",4
70,104,,23.0,"[1, 2]",1
70,202,,23.0,"[3, 2, 1, 2]",0
70,203,,23.0,"[3, 2, 1, 2]",1
71,301,,42.0,[4],0
71,101,,21.0,"[1, 2, 3, 2]",0
71,102,,21.0,"[1, 2, 3, 2]",0
71,201,,21.0,"[3, 2]",0
71,302,,21.0,"[4, 2]",0
71,303,,21.0,"[4, 2]",0
71,204,,23.0,"[3, 2, 1, 2]",0
71,103,,23.0,"[1, 2]",4
71,104,,23.0,"[1, 2]",1
71,202,,23.0,"[3, 2, 1, 2]",0
71,203,,23.0,"[3, 2, 1, 2]",1
72,301,,42.0,[4],0
72,101,,21.0,"[1, 2, 3, 2]",0
72,102,,21.0,"[1, 2, 3, 2]",0
72,201,,21.0,"[3, 2]",0
72,302,,21.0,"[4, 2]",0
72,303,,21.0,"[4, 2]",0
72,204,,23.0,"[3, 2, 1, 2]",0
72,103,,23.0,"[1, 2]",4
72,104,,23.0,"[1, 2]",1
72,202,,23.0,"[3, 2, 1, 2]",0
72,203,,23.0,"[3, 2, 1, 2]",1
73,301,,42.0,[4],0
73,101,,21.0,"[1, 2, 3, 2]",0
73,102,,21.0,"[1, 2, 3, 2]",0
73,201,,21.0,"[3, 2]",0
73,302,,21.0,"[4, 2]",0
73,303,,21.0,"[4, 2]",0
73,204,,23.0,"[3, 2, 1, 2]",0
73,103,,23.0,"[1, 2]",4
73,104,,23.0,"[1, 2]",1
73,202,,23.0,"[3, 2, 1, 2]",0
73,203,,23.0,"[3, 2, 1, 2]",1
74,101,1.0,,"[1, 2, 3, 2, 1]",0
74,301,,42.0,[4],0
74,102,,21.0,"[1, 2, 3, 2]",0
74,201,,21.0,"[3, 2]",0
74,302,,21.0,"[4, 2]",0
74,303,,21.0,"[4, 2]",0
74,204,,23.0,"[3, 2, 1, 2]",0
74,103,,23.0,"[1, 2]",4
74,104,,23.0,"[1, 2]",1
74,202,,23.0,"[3, 2, 1, 2]",0
74,203,,23.0,"[3, 2, 1, 2]",1
75,101,1.0,,[1],0
75,301,2.0,,"[4, 2]",0
75,102,,21.0,"[1, 2, 3, 2]",0
75,201,,21.0,"[3, 2]",0
75,302,,21.0,"[4, 2]",0
75,303,,21.0,"[4, 2]",0
75,204,,23.0,"[3, 2, 1, 2]",0
75,103,,23.0,"[1, 2]",4
75,104,,23.0,"[1, 2]",1
75,202,,23.0,"[3, 2, 1, 2]",0
75,203,,23.0,"[3, 2, 1, 2]",1
76,301,2.0,,"[4, 2]",0
76,101,,12.0,[1],10
76,102,,21.0,"[1, 2, 3, 2]",0
76,201,,21.0,"[3, 2]",0
76,302,,21.0,"[4, 2]",0
76,303,,21.0,"[4, 2]",0
76,204,,23.0,"[3, 2, 1, 2]",0
76,103,,23.0,"[1, 2]",4
76,104,,23.0,"[1, 2]",1
76,202,,23.0,"[3, 2, 1, 2]",0
76,203,,23.0,"[3, 2, 1, 2]",1
77,102,1.0,,"[1, 2, 3, 2, 1]",0
77,201,1.0,,"[3, 2, 1]",0
77,101,,12.0,[1],10
79,204,3.0,,"[3, 2, 1, 2, 3]",0
79,101,,12.0,[1],10
79,102,,12.0,[1],8
79,201,,12.0,"[3, 2, 1]",0
79,302,,21.0,"[4, 2]",0
79,303,,21.0,"[4, 2]",0
79,301,,21.0,"[4, 2]",0
79,103,,23.0,"[1, 2]",4
79,104,,23.0,"[1, 2]",1
79,202,,23.0,"[3, 2, 1, 2]",0
79,203,,23.0,"[3, 2, 1, 2]",1
80,204,3.0,,[3],0
80,101,,12.0,[1],10
80,102,,12.0,[1],8
80,201,,12.0,"[3, 2, 1]",0
80,302,,21.0,"[4, 2]",0
80,303,,21.0,"[4, 2]",0
80,301,,21.0,"[4, 2]",0
80,103,,23.0,"[1, 2]",4
80,104,,23.0,"[1, 2]",1
80,202,,23.0,"[3, 2, 1, 2]",0
80,203,,23.0,"[3, 2, 1, 2]",1
85,101,,12.0,[1],10
85,102,,12.0,[1],8
85,201,,12.0,"[3, 2, 1]",0
85,204,,32.0,[3],15
85,302,,21.0,"[4, 2]",0
85,303,,21.0,"[4, 2]",0
85,301,,21.0,"[4, 2]",0
85,103,,23.0,"[1, 2]",4
85,104,,23.0,"[1, 2]",1
85,202,,23.0,"[3, 2, 1, 2]",0
85,203,,23.0,"[3, 2, 1, 2]",1
86,302,1.0,,"[4, 2, 1]",0
86,101,,12.0,[1],10
86,102,,12.0,[1],8
86,201,,12.0,"[3, 2, 1]",0
86,204,,32.0,[3],15
86,303,,21.0,"[4, 2]",0
86,301,,21.0,"[4, 2]",0
86,103,,23.0,"[1, 2]",4
86,104,,23.0,"[1, 2]",1
86,202,,23.0,"[3, 2, 1, 2]",0
86,203,,23.0,"[3, 2, 1, 2]",1
87,302,1.0,,"[4, 2, 1]",0
87,101,,12.0,[1],10
87,102,,12.0,[1],8
87,201,,12.0,"[3, 2, 1]",0
87,204,,32.0,[3],15
87,303,,21.0,"[4, 2]",0
87,301,,21.0,"[4, 2]",0
87,103,,23.0,"[1, 2]",4
87,104,,23.0,"[1, 2]",1
87,202,,23.0,"[3, 2, 1, 2]",0
87,203,,23.0,"[3, 2, 1, 2]",1
88,101,,12.0,[1],10
88,102,,12.0,[1],8
88,201,,12.0,"[3, 2, 1]",0
88,302,,12.0,"[4, 2, 1]",3
88,204,,32.0,[3],15
88,303,,21.0,"[4, 2]",0
88,301,,21.0,"[4, 2]",0
88,103,,23.0,"[1, 2]",4
88,104,,23.0,"[1, 2]",1
88,202,,23.0,"[3, 2, 1, 2]",0
88,203,,23.0,"[3, 2, 1, 2]",1
89,303,1.0,,"[4, 2, 1]",0
89,101,,12.0,[1],10
89,102,,12.0,[1],8
89,201,,12.0,"[3, 2, 1]",0
89,302,,12.0,"[4, 2, 1]",3
89,204,,32.0,[3],15
89,301,,21.0,"[4, 2]",0
89,103,,23.0,"[1, 2]",4
89,104,,23.0,"[1, 2]",1
89,202,,23.0,"[3, 2, 1, 2]",0
89,203,,23.0,"[3, 2, 1, 2]",1
90,303,1.0,,"[4, 2, 1]",0
90,101,,12.0,[1],10
90,102,,12.0,[1],8
90,201,,12.0,"[3, 2, 1]",0
77,104,,23.0,"[1, 2]",1
77,202,,23.0,"[3, 2, 1, 2]",0
77,203,,23.0,"[3, 2, 1, 2]",1
78,102,1.0,,[1],0
78,201,1.0,,"[3, 2, 1]",0
78,101,,12.0,[1],10
78,302,,21.0,"[4, 2]",0
78,303,,21.0,"[4, 2]",0
78,301,,21.0,"[4, 2]",0
78,204,,23.0,"[3, 2, 1, 2]",0
78,103,,23.0,"[1, 2]",4
78,104,,23.0,"[1, 2]",1
78,202,,23.0,"[3, 2, 1, 2]",0
78,203,,23.0,"[3, 2, 1, 2]",1
81,101,,12.0,[1],10
81,102,,12.0,[1],8
81,201,,12.0,"[3, 2, 1]",0
81,204,,32.0,[3],15
81,302,,21.0,"[4, 2]",0
81,303,,21.0,"[4, 2]",0
81,301,,21.0,"[4, 2]",0
81,103,,23.0,"[1, 2]",4
81,104,,23.0,"[1, 2]",1
81,202,,23.0,"[3, 2, 1, 2]",0
81,203,,23.0,"[3, 2, 1, 2]",1
82,101,,12.0,[1],10
82,102,,12.0,[1],8
82,201,,12.0,"[3, 2, 1]",0
82,204,,32.0,[3],15
82,302,,21.0,"[4, 2]",0
82,303,,21.0,"[4, 2]",0
82,301,,21.0,"[4, 2]",0
82,103,,23.0,"[1, 2]",4
82,104,,23.0,"[1, 2]",1
82,202,,23.0,"[3, 2, 1, 2]",0
82,203,,23.0,"[3, 2, 1, 2]",1
83,101,,12.0,[1],10
83,102,,12.0,[1],8
83,201,,12.0,"[3, 2, 1]",0
83,204,,32.0,[3],15
83,302,,21.0,"[4, 2]",0
83,303,,21.0,"[4, 2]",0
83,301,,21.0,"[4, 2]",0
83,103,,23.0,"[1, 2]",4
83,104,,23.0,"[1, 2]",1
83,202,,23.0,"[3, 2, 1, 2]",0
83,203,,23.0,"[3, 2, 1, 2]",1
84,101,,12.0,[1],10
84,102,,12.0,[1],8
84,201,,12.0,"[3, 2, 1]",0
84,204,,32.0,[3],15
84,302,,21.0,"[4, 2]",0
84,303,,21.0,"[4, 2]",0
84,301,,21.0,"[4, 2]",0
84,103,,23.0,"[1, 2]",4
84,104,,23.0,"[1, 2]",1
84,202,,23.0,"[3, 2, 1, 2]",0
84,203,,23.0,"[3, 2, 1, 2]",1
93,101,,12.0,[1],10
93,102,,12.0,[1],8
93,201,,12.0,"[3, 2, 1]",0
93,302,,12.0,"[4, 2, 1]",3
93,303,,12.0,"[4, 2, 1]",1
93,204,,32.0,[3],15
93,301,,21.0,"[4, 2]",0
93,103,,23.0,"[1, 2]",4
93,104,,23.0,"[1, 2]",1
93,202,,23.0,"[3, 2, 1, 2]",0
93,203,,23.0,"[3, 2, 1, 2]",1
94,101,,12.0,[1],10
94,102,,12.0,[1],8
94,201,,12.0,"[3, 2, 1]",0
94,302,,12.0,"[4, 2, 1]",3
94,303,,12.0,"[4, 2, 1]",1
94,204,,32.0,[3],15
94,301,,21.0,"[4, 2]",0
94,103,,23.0,"[1, 2]",4
94,104,,23.0,"[1, 2]",1
94,202,,23.0,"[3, 2, 1, 2]",0
94,203,,23.0,"[3, 2, 1, 2]",1
95,101,,12.0,[1],10
95,102,,12.0,[1],8
95,201,,12.0,"[3, 2, 1]",0
95,302,,12.0,"[4, 2, 1]",3
95,303,,12.0,"[4, 2, 1]",1
95,204,,32.0,[3],15
95,301,,21.0,"[4, 2]",0
95,103,,23.0,"[1, 2]",4
95,104,,23.0,"[1, 2]",1
95,202,,23.0,"[3, 2, 1, 2]",0
95,203,,23.0,"[3, 2, 1, 2]",1
96,103,3.0,,"[1, 2, 3]",4
96,101,,12.0,[1],10
96,102,,12.0,[1],8
90,302,,12.0,"[4, 2, 1]",3
90,204,,32.0,[3],15
90,301,,21.0,"[4, 2]",0
90,103,,23.0,"[1, 2]",4
90,104,,23.0,"[1, 2]",1
90,202,,23.0,"[3, 2, 1, 2]",0
90,203,,23.0,"[3, 2, 1, 2]",1
91,101,,12.0,[1],10
91,102,,12.0,[1],8
91,201,,12.0,"[3, 2, 1]",0
91,302,,12.0,"[4, 2, 1]",3
91,303,,12.0,"[4, 2, 1]",1
91,204,,32.0,[3],15
91,301,,21.0,"[4, 2]",0
91,103,,23.0,"[1, 2]",4
91,104,,23.0,"[1, 2]",1
91,202,,23.0,"[3, 2, 1, 2]",0
91,203,,23.0,"[3, 2, 1, 2]",1
92,101,,12.0,[1],10
92,102,,12.0,[1],8
92,201,,12.0,"[3, 2, 1]",0
92,302,,12.0,"[4, 2, 1]",3
92,303,,12.0,"[4, 2, 1]",1
92,204,,32.0,[3],15
92,301,,21.0,"[4, 2]",0
92,103,,23.0,"[1, 2]",4
92,104,,23.0,"[1, 2]",1
92,202,,23.0,"[3, 2, 1, 2]",0
92,203,,23.0,"[3, 2, 1, 2]",1
102,203,3.0,,"[3, 2, 1, 2, 3]",1
102,101,,12.0,[1],10
102,102,,12.0,[1],8
102,201,,12.0,"[3, 2, 1]",0
102,302,,12.0,"[4, 2, 1]",3
102,303,,12.0,"[4, 2, 1]",1
102,204,,32.0,[3],15
102,103,,32.0,"[1, 2, 3]",5
102,104,,32.0,"[1, 2, 3]",10
102,202,,32.0,[3],3
102,301,,21.0,"[4, 2]",0
103,203,3.0,,[3],0
103,101,,12.0,[1],10
103,102,,12.0,[1],8
103,201,,12.0,"[3, 2, 1]",0
103,302,,12.0,"[4, 2, 1]",3
103,303,,12.0,"[4, 2, 1]",1
103,204,,32.0,[3],15
103,103,,32.0,"[1, 2, 3]",5
103,104,,32.0,"[1, 2, 3]",10
103,202,,32.0,[3],3
103,301,,21.0,"[4, 2]",0
104,101,,12.0,[1],10
104,102,,12.0,[1],8
104,201,,12.0,"[3, 2, 1]",0
104,302,,12.0,"[4, 2, 1]",3
104,303,,12.0,"[4, 2, 1]",1
104,204,,32.0,[3],15
104,103,,32.0,"[1, 2, 3]",5
104,104,,32.0,"[1, 2, 3]",10
104,202,,32.0,[3],3
104,203,,32.0,[3],1
104,301,,21.0,"[4, 2]",0
105,101,,12.0,[1],10
105,102,,12.0,[1],8
105,201,,12.0,"[3, 2, 1]",0
105,302,,12.0,"[4, 2, 1]",3
105,303,,12.0,"[4, 2, 1]",1
105,204,,32.0,[3],15
105,103,,32.0,"[1, 2, 3]",5
105,104,,32.0,"[1, 2, 3]",10
105,202,,32.0,[3],3
105,203,,32.0,[3],1
105,301,,21.0,"[4, 2]",0
106,101,,12.0,[1],10
106,102,,12.0,[1],8
106,201,,12.0,"[3, 2, 1]",0
106,302,,12.0,"[4, 2, 1]",3
106,303,,12.0,"[4, 2, 1]",1
106,204,,32.0,[3],15
106,103,,32.0,"[1, 2, 3]",5
106,104,,32.0,"[1, 2, 3]",10
106,202,,32.0,[3],3
106,203,,32.0,[3],1
106,301,,21.0,"[4, 2]",0
107,101,,12.0,[1],10
107,102,,12.0,[1],8
107,201,,12.0,"[3, 2, 1]",0
107,302,,12.0,"[4, 2, 1]",3
107,303,,12.0,"[4, 2, 1]",1
107,204,,32.0,[3],15
107,103,,32.0,"[1, 2, 3]",5
107,104,,32.0,"[1, 2, 3]",10
96,201,,12.0,"[3, 2, 1]",0
96,302,,12.0,"[4, 2, 1]",3
96,303,,12.0,"[4, 2, 1]",1
96,204,,32.0,[3],15
96,301,,21.0,"[4, 2]",0
96,104,,23.0,"[1, 2]",1
96,202,,23.0,"[3, 2, 1, 2]",0
96,203,,23.0,"[3, 2, 1, 2]",1
97,103,3.0,,"[1, 2, 3]",0
97,101,,12.0,[1],10
97,102,,12.0,[1],8
97,201,,12.0,"[3, 2, 1]",0
97,302,,12.0,"[4, 2, 1]",3
97,303,,12.0,"[4, 2, 1]",1
97,204,,32.0,[3],15
97,301,,21.0,"[4, 2]",0
97,104,,23.0,"[1, 2]",1
97,202,,23.0,"[3, 2, 1, 2]",0
97,203,,23.0,"[3, 2, 1, 2]",1
98,101,,12.0,[1],10
98,102,,12.0,[1],8
98,201,,12.0,"[3, 2, 1]",0
98,302,,12.0,"[4, 2, 1]",3
98,303,,12.0,"[4, 2, 1]",1
98,204,,32.0,[3],15
98,103,,32.0,"[1, 2, 3]",5
98,301,,21.0,"[4, 2]",0
98,104,,23.0,"[1, 2]",1
98,202,,23.0,"[3, 2, 1, 2]",0
98,203,,23.0,"[3, 2, 1, 2]",1
99,104,3.0,,"[1, 2, 3]",1
99,202,3.0,,"[3, 2, 1, 2, 3]",0
99,101,,12.0,[1],10
99,102,,12.0,[1],8
99,201,,12.0,"[3, 2, 1]",0
99,302,,12.0,"[4, 2, 1]",3
99,303,,12.0,"[4, 2, 1]",1
99,204,,32.0,[3],15
99,103,,32.0,"[1, 2, 3]",5
99,301,,21.0,"[4, 2]",0
99,203,,23.0,"[3, 2, 1, 2]",1
100,104,3.0,,"[1, 2, 3]",0
100,202,3.0,,[3],0
100,101,,12.0,[1],10
100,102,,12.0,[1],8
100,201,,12.0,"[3, 2, 1]",0
100,302,,12.0,"[4, 2, 1]",3
100,303,,12.0,"[4, 2, 1]",1
100,204,,32.0,[3],15
100,103,,32.0,"[1, 2, 3]",5
100,301,,21.0,"[4, 2]",0
100,203,,23.0,"[3, 2, 1, 2]",1
101,101,,12.0,[1],10
101,102,,12.0,[1],8
101,201,,12.0,"[3, 2, 1]",0
101,302,,12.0,"[4, 2, 1]",3
101,303,,12.0,"[4, 2, 1]",1
101,204,,32.0,[3],15
101,103,,32.0,"[1, 2, 3]",5
101,104,,32.0,"[1, 2, 3]",10
101,202,,32.0,[3],3
101,301,,21.0,"[4, 2]",0
101,203,,23.0,"[3, 2, 1, 2]",1
113,301,1.0,,"[4, 2, 1]",0
113,101,2.0,,"[1, 2]",10
113,102,,12.0,[1],8
113,201,,12.0,"[3, 2, 1]",0
113,302,,12.0,"[4, 2, 1]",3
113,303,,12.0,"[4, 2, 1]",1
113,204,,32.0,[3],15
113,103,,32.0,"[1, 2, 3]",5
113,104,,32.0,"[1, 2, 3]",10
113,202,,32.0,[3],3
113,203,,32.0,[3],1
115,102,2.0,,"[1, 2]",8
115,201,2.0,,"[3, 2, 1, 2]",0
115,302,,12.0,"[4, 2, 1]",3
115,303,,12.0,"[4, 2, 1]",1
115,301,,12.0,"[4, 2, 1]",8
115,204,,32.0,[3],15
115,103,,32.0,"[1, 2, 3]",5
115,104,,32.0,"[1, 2, 3]",10
115,202,,32.0,[3],3
115,203,,32.0,[3],1
115,101,,23.0,"[1, 2]",10
116,102,2.0,,"[1, 2]",8
116,201,2.0,,"[3, 2, 1, 2]",0
116,302,,12.0,"[4, 2, 1]",3
116,303,,12.0,"[4, 2, 1]",1
116,301,,12.0,"[4, 2, 1]",8
116,204,,32.0,[3],15
116,103,,32.0,"[1, 2, 3]",5
107,202,,32.0,[3],3
107,203,,32.0,[3],1
107,301,,21.0,"[4, 2]",0
108,101,,12.0,[1],10
108,102,,12.0,[1],8
108,201,,12.0,"[3, 2, 1]",0
108,302,,12.0,"[4, 2, 1]",3
108,303,,12.0,"[4, 2, 1]",1
108,204,,32.0,[3],15
108,103,,32.0,"[1, 2, 3]",5
108,104,,32.0,"[1, 2, 3]",10
108,202,,32.0,[3],3
108,203,,32.0,[3],1
108,301,,21.0,"[4, 2]",0
109,101,,12.0,[1],10
109,102,,12.0,[1],8
109,201,,12.0,"[3, 2, 1]",0
109,302,,12.0,"[4, 2, 1]",3
109,303,,12.0,"[4, 2, 1]",1
109,204,,32.0,[3],15
109,103,,32.0,"[1, 2, 3]",5
109,104,,32.0,"[1, 2, 3]",10
109,202,,32.0,[3],3
109,203,,32.0,[3],1
109,301,,21.0,"[4, 2]",0
110,101,,12.0,[1],10
110,102,,12.0,[1],8
110,201,,12.0,"[3, 2, 1]",0
110,302,,12.0,"[4, 2, 1]",3
110,303,,12.0,"[4, 2, 1]",1
110,204,,32.0,[3],15
110,103,,32.0,"[1, 2, 3]",5
110,104,,32.0,"[1, 2, 3]",10
110,202,,32.0,[3],3
110,203,,32.0,[3],1
110,301,,21.0,"[4, 2]",0
111,101,,12.0,[1],10
111,102,,12.0,[1],8
111,201,,12.0,"[3, 2, 1]",0
111,302,,12.0,"[4, 2, 1]",3
111,303,,12.0,"[4, 2, 1]",1
111,204,,32.0,[3],15
111,103,,32.0,"[1, 2, 3]",5
111,104,,32.0,"[1, 2, 3]",10
111,202,,32.0,[3],3
111,203,,32.0,[3],1
111,301,,21.0,"[4, 2]",0
112,101,2.0,,"[1, 2]",10
112,102,,12.0,[1],8
112,201,,12.0,"[3, 2, 1]",0
112,302,,12.0,"[4, 2, 1]",3
112,303,,12.0,"[4, 2, 1]",1
112,204,,32.0,[3],15
112,103,,32.0,"[1, 2, 3]",5
112,104,,32.0,"[1, 2, 3]",10
112,202,,32.0,[3],3
112,203,,32.0,[3],1
112,301,,21.0,"[4, 2]",0
114,301,1.0,,"[4, 2, 1]",0
114,102,,12.0,[1],8
114,201,,12.0,"[3, 2, 1]",0
114,302,,12.0,"[4, 2, 1]",3
114,303,,12.0,"[4, 2, 1]",1
114,204,,32.0,[3],15
114,103,,32.0,"[1, 2, 3]",5
114,104,,32.0,"[1, 2, 3]",10
114,202,,32.0,[3],3
114,203,,32.0,[3],1
114,101,,23.0,"[1, 2]",10
126,303,,12.0,"[4, 2, 1]",1
126,301,,12.0,"[4, 2, 1]",8
126,103,,32.0,"[1, 2, 3]",5
126,104,,32.0,"[1, 2, 3]",10
126,202,,32.0,[3],3
126,203,,32.0,[3],1
126,204,,21.0,"[3, 2]",0
126,101,,23.0,"[1, 2]",10
126,102,,23.0,"[1, 2]",9
126,201,,23.0,"[3, 2, 1, 2]",0
126,302,,24.0,"[4, 2, 1, 2]",15
127,303,2.0,,"[4, 2, 1, 2]",1
127,301,,12.0,"[4, 2, 1]",8
127,103,,32.0,"[1, 2, 3]",5
127,104,,32.0,"[1, 2, 3]",10
127,202,,32.0,[3],3
127,203,,32.0,[3],1
127,204,,21.0,"[3, 2]",0
127,101,,23.0,"[1, 2]",10
127,102,,23.0,"[1, 2]",9
127,201,,23.0,"[3, 2, 1, 2]",0
127,302,,24.0,"[4, 2, 1, 2]",15
131,302,4.0,,[4],0
131,301,,12.0,"[4, 2, 1]",8
116,104,,32.0,"[1, 2, 3]",10
116,202,,32.0,[3],3
116,203,,32.0,[3],1
116,101,,23.0,"[1, 2]",10
117,302,,12.0,"[4, 2, 1]",3
117,303,,12.0,"[4, 2, 1]",1
117,301,,12.0,"[4, 2, 1]",8
117,204,,32.0,[3],15
117,103,,32.0,"[1, 2, 3]",5
117,104,,32.0,"[1, 2, 3]",10
117,202,,32.0,[3],3
117,203,,32.0,[3],1
117,101,,23.0,"[1, 2]",10
117,102,,23.0,"[1, 2]",9
117,201,,23.0,"[3, 2, 1, 2]",0
118,302,,12.0,"[4, 2, 1]",3
118,303,,12.0,"[4, 2, 1]",1
118,301,,12.0,"[4, 2, 1]",8
118,204,,32.0,[3],15
118,103,,32.0,"[1, 2, 3]",5
118,104,,32.0,"[1, 2, 3]",10
118,202,,32.0,[3],3
118,203,,32.0,[3],1
118,101,,23.0,"[1, 2]",10
118,102,,23.0,"[1, 2]",9
118,201,,23.0,"[3, 2, 1, 2]",0
119,302,,12.0,"[4, 2, 1]",3
119,303,,12.0,"[4, 2, 1]",1
119,301,,12.0,"[4, 2, 1]",8
119,204,,32.0,[3],15
119,103,,32.0,"[1, 2, 3]",5
119,104,,32.0,"[1, 2, 3]",10
119,202,,32.0,[3],3
119,203,,32.0,[3],1
119,101,,23.0,"[1, 2]",10
119,102,,23.0,"[1, 2]",9
119,201,,23.0,"[3, 2, 1, 2]",0
120,302,,12.0,"[4, 2, 1]",3
120,303,,12.0,"[4, 2, 1]",1
120,301,,12.0,"[4, 2, 1]",8
120,204,,32.0,[3],15
120,103,,32.0,"[1, 2, 3]",5
120,104,,32.0,"[1, 2, 3]",10
120,202,,32.0,[3],3
120,203,,32.0,[3],1
120,101,,23.0,"[1, 2]",10
120,102,,23.0,"[1, 2]",9
120,201,,23.0,"[3, 2, 1, 2]",0
121,302,,12.0,"[4, 2, 1]",3
121,303,,12.0,"[4, 2, 1]",1
121,301,,12.0,"[4, 2, 1]",8
121,204,,32.0,[3],15
121,103,,32.0,"[1, 2, 3]",5
121,104,,32.0,"[1, 2, 3]",10
121,202,,32.0,[3],3
121,203,,32.0,[3],1
121,101,,23.0,"[1, 2]",10
121,102,,23.0,"[1, 2]",9
121,201,,23.0,"[3, 2, 1, 2]",0
122,204,2.0,,"[3, 2]",15
122,302,,12.0,"[4, 2, 1]",3
122,303,,12.0,"[4, 2, 1]",1
122,301,,12.0,"[4, 2, 1]",8
122,103,,32.0,"[1, 2, 3]",5
122,104,,32.0,"[1, 2, 3]",10
122,202,,32.0,[3],3
122,203,,32.0,[3],1
122,101,,23.0,"[1, 2]",10
122,102,,23.0,"[1, 2]",9
122,201,,23.0,"[3, 2, 1, 2]",0
123,204,2.0,,"[3, 2]",0
123,302,,12.0,"[4, 2, 1]",3
123,303,,12.0,"[4, 2, 1]",1
123,301,,12.0,"[4, 2, 1]",8
123,103,,32.0,"[1, 2, 3]",5
123,104,,32.0,"[1, 2, 3]",10
123,202,,32.0,[3],3
123,203,,32.0,[3],1
123,101,,23.0,"[1, 2]",10
123,102,,23.0,"[1, 2]",9
123,201,,23.0,"[3, 2, 1, 2]",0
124,302,2.0,,"[4, 2, 1, 2]",3
124,303,,12.0,"[4, 2, 1]",1
